Time,Temperature(°C)
2024/07/25 20:59:22,25.125
2024/07/25 20:59:23,25.1875
2024/07/25 20:59:24,25.1875
2024/07/25 20:59:25,25.1875
2024/07/25 20:59:26,25.1875
2024/07/25 20:59:27,25.1875
2024/07/25 20:59:28,25.1875
2024/07/25 20:59:29,25.1875
2024/07/25 20:59:30,25.1875
2024/07/25 20:59:31,25.25
2024/07/25 20:59:32,25.1875
2024/07/25 20:59:33,25.1875
2024/07/25 20:59:34,25.1875
2024/07/25 20:59:35,25.1875
2024/07/25 20:59:36,25.1875
2024/07/25 20:59:37,25.1875
2024/07/25 20:59:38,25.125
2024/07/25 20:59:39,25.1875
2024/07/25 20:59:40,25.1875
2024/07/25 20:59:41,25.1875
2024/07/25 20:59:43,25.125
2024/07/25 20:59:44,25.1875
2024/07/25 20:59:45,25.125
2024/07/25 20:59:46,25.125
2024/07/25 20:59:47,25.125
2024/07/25 20:59:48,25.125
2024/07/25 20:59:49,25.125
2024/07/25 20:59:50,25.125
2024/07/25 20:59:51,25.125
2024/07/25 20:59:52,25.125
2024/07/25 20:59:53,25.125
2024/07/25 20:59:54,25.0625
2024/07/25 20:59:55,25.0625
2024/07/25 20:59:56,25.0625
2024/07/25 20:59:57,25.125
2024/07/25 20:59:58,25.0625
2024/07/25 20:59:59,25.0625
2024/07/25 21:00:00,25.0625
2024/07/25 21:00:01,25.0625
2024/07/25 21:00:02,25.0625
2024/07/25 21:00:03,25.0625
2024/07/25 21:00:04,25.0625
2024/07/25 21:00:05,25.0625
2024/07/25 21:00:06,25.0625
2024/07/25 21:00:07,25.0625
2024/07/25 21:00:08,25.0625
2024/07/25 21:00:09,25.0
2024/07/25 21:00:10,25.0625
2024/07/25 21:00:11,25.0
2024/07/25 21:00:12,25.0625
2024/07/25 21:00:13,25.0625
2024/07/25 21:00:14,25.0625
2024/07/25 21:00:15,25.0625
2024/07/25 21:00:17,25.0625
2024/07/25 21:00:18,25.0625
2024/07/25 21:00:19,25.0
2024/07/25 21:00:20,25.0625
2024/07/25 21:00:21,25.0625
2024/07/25 21:00:22,25.0625
2024/07/25 21:00:23,25.0625
2024/07/25 21:00:24,25.0625
2024/07/25 21:00:25,25.0625
2024/07/25 21:00:26,25.0625
2024/07/25 21:00:27,25.0625
2024/07/25 21:00:28,25.0625
2024/07/25 21:00:29,25.0625
2024/07/25 21:00:30,25.0625
2024/07/25 21:00:31,25.0625
2024/07/25 21:00:32,25.0625
2024/07/25 21:00:33,25.0625
2024/07/25 21:00:34,25.0
2024/07/25 21:00:35,25.0625
2024/07/25 21:00:36,25.0
2024/07/25 21:00:37,25.0625
2024/07/25 21:00:38,25.0
2024/07/25 21:00:39,25.0625
2024/07/25 21:00:40,25.0625
2024/07/25 21:00:41,25.0
2024/07/25 21:00:42,25.0
2024/07/25 21:00:43,25.0
2024/07/25 21:00:44,25.0
2024/07/25 21:00:45,25.0
2024/07/25 21:00:47,25.0
2024/07/25 21:00:48,25.0
2024/07/25 21:00:49,25.0
2024/07/25 21:00:50,25.0
2024/07/25 21:00:51,25.0
2024/07/25 21:00:52,25.0
2024/07/25 21:00:53,25.0
2024/07/25 21:00:54,25.0
2024/07/25 21:00:55,25.0
2024/07/25 21:00:56,25.0
2024/07/25 21:00:57,24.9375
2024/07/25 21:00:58,25.0
2024/07/25 21:00:59,25.0
2024/07/25 21:01:00,24.9375
2024/07/25 21:01:01,24.9375
2024/07/25 21:01:02,24.9375
2024/07/25 21:01:03,25.0
2024/07/25 21:01:04,24.9375
2024/07/25 21:01:05,24.9375
2024/07/25 21:01:06,25.0
2024/07/25 21:01:07,25.0
2024/07/25 21:01:08,25.0
2024/07/25 21:01:09,24.9375
2024/07/25 21:01:10,24.9375
2024/07/25 21:01:11,24.9375
2024/07/25 21:01:12,24.9375
2024/07/25 21:01:13,24.9375
2024/07/25 21:01:14,24.9375
2024/07/25 21:01:15,24.9375
2024/07/25 21:01:16,24.9375
2024/07/25 21:01:17,24.9375
2024/07/25 21:01:18,24.9375
2024/07/25 21:01:19,24.9375
2024/07/25 21:01:20,24.9375
2024/07/25 21:01:21,24.9375
2024/07/25 21:01:22,24.9375
2024/07/25 21:01:23,24.9375
2024/07/25 21:01:24,24.9375
2024/07/25 21:01:25,24.9375
2024/07/25 21:01:27,24.9375
2024/07/25 21:01:28,24.9375
2024/07/25 21:01:29,24.9375
2024/07/25 21:01:30,24.9375
2024/07/25 21:01:31,24.9375
2024/07/25 21:01:32,24.9375
2024/07/25 21:01:33,24.9375
2024/07/25 21:01:34,24.9375
2024/07/25 21:01:35,24.9375
2024/07/25 21:01:36,24.9375
2024/07/25 21:01:37,24.9375
2024/07/25 21:01:38,24.9375
2024/07/25 21:01:39,24.9375
2024/07/25 21:01:40,24.9375
2024/07/25 21:01:41,25.0
2024/07/25 21:01:42,24.9375
2024/07/25 21:01:43,24.9375
2024/07/25 21:01:44,24.9375
2024/07/25 21:01:45,24.9375
2024/07/25 21:01:46,24.9375
2024/07/25 21:01:47,24.9375
2024/07/25 21:01:48,25.0
2024/07/25 21:01:49,24.9375
2024/07/25 21:01:50,24.9375
2024/07/25 21:01:51,24.9375
2024/07/25 21:01:52,24.9375
2024/07/25 21:01:53,24.9375
2024/07/25 21:01:54,24.9375
2024/07/25 21:01:55,24.9375
2024/07/25 21:01:56,24.9375
2024/07/25 21:01:57,24.9375
2024/07/25 21:01:58,24.9375
2024/07/25 21:01:59,25.0
2024/07/25 21:02:01,25.0
2024/07/25 21:02:02,25.0
2024/07/25 21:02:03,25.0
2024/07/25 21:02:04,24.9375
2024/07/25 21:02:05,25.0
2024/07/25 21:02:06,25.0
2024/07/25 21:02:07,25.0
2024/07/25 21:02:08,25.0
2024/07/25 21:02:09,24.9375
2024/07/25 21:02:10,24.9375
2024/07/25 21:02:11,24.9375
2024/07/25 21:02:12,24.9375
2024/07/25 21:02:13,24.9375
2024/07/25 21:02:14,24.9375
2024/07/25 21:02:15,24.9375
2024/07/25 21:02:16,25.0
2024/07/25 21:02:17,24.9375
2024/07/25 21:02:18,24.9375
2024/07/25 21:02:19,24.9375
2024/07/25 21:02:20,24.9375
2024/07/25 21:02:21,24.9375
2024/07/25 21:02:22,24.9375
2024/07/25 21:02:23,24.9375
2024/07/25 21:02:24,25.0
2024/07/25 21:02:25,24.9375
2024/07/25 21:02:26,24.9375
2024/07/25 21:02:27,24.9375
2024/07/25 21:02:28,24.9375
2024/07/25 21:02:29,24.9375
2024/07/25 21:02:30,24.9375
2024/07/25 21:02:31,24.9375
2024/07/25 21:02:32,24.9375
2024/07/25 21:02:33,24.9375
2024/07/25 21:02:34,24.9375
2024/07/25 21:02:35,24.9375
2024/07/25 21:02:37,24.9375
2024/07/25 21:02:38,24.9375
2024/07/25 21:02:39,24.875
2024/07/25 21:02:40,24.9375
2024/07/25 21:02:41,24.875
2024/07/25 21:02:42,24.9375
2024/07/25 21:02:43,24.9375
2024/07/25 21:02:44,24.9375
2024/07/25 21:02:45,24.875
2024/07/25 21:02:46,24.9375
2024/07/25 21:02:47,24.875
2024/07/25 21:02:48,24.9375
2024/07/25 21:02:49,24.875
2024/07/25 21:02:50,24.9375
2024/07/25 21:02:51,24.875
2024/07/25 21:02:52,24.9375
2024/07/25 21:02:53,24.9375
2024/07/25 21:02:54,24.9375
2024/07/25 21:02:55,24.9375
2024/07/25 21:02:56,24.9375
2024/07/25 21:02:57,24.9375
2024/07/25 21:02:58,24.9375
2024/07/25 21:02:59,24.9375
2024/07/25 21:03:00,24.9375
2024/07/25 21:03:01,24.9375
2024/07/25 21:03:02,24.9375
2024/07/25 21:03:03,24.9375
2024/07/25 21:03:04,24.9375
2024/07/25 21:03:05,24.9375
2024/07/25 21:03:06,24.9375
2024/07/25 21:03:07,24.9375
2024/07/25 21:03:08,24.9375
2024/07/25 21:03:09,24.9375
2024/07/25 21:03:10,24.9375
2024/07/25 21:03:11,24.9375
2024/07/25 21:03:12,24.9375
2024/07/25 21:03:14,24.9375
2024/07/25 21:03:15,25.0
2024/07/25 21:03:16,25.0
2024/07/25 21:03:17,24.9375
2024/07/25 21:03:18,24.9375
2024/07/25 21:03:19,24.9375
2024/07/25 21:03:20,24.9375
2024/07/25 21:03:21,24.9375
2024/07/25 21:03:22,24.9375
2024/07/25 21:03:23,24.9375
2024/07/25 21:03:24,24.9375
2024/07/25 21:03:25,24.9375
2024/07/25 21:03:26,24.9375
2024/07/25 21:03:27,24.9375
2024/07/25 21:03:28,25.0
2024/07/25 21:03:29,24.9375
2024/07/25 21:03:30,25.0
2024/07/25 21:03:31,25.0
2024/07/25 21:03:32,25.0
2024/07/25 21:03:33,24.9375
2024/07/25 21:03:34,24.9375
2024/07/25 21:03:35,25.0
2024/07/25 21:03:36,25.0625
2024/07/25 21:03:37,25.0
2024/07/25 21:03:38,25.0625
2024/07/25 21:03:39,25.0
2024/07/25 21:03:40,25.0625
2024/07/25 21:03:41,25.0625
2024/07/25 21:03:42,25.0625
2024/07/25 21:03:43,25.0625
2024/07/25 21:03:44,25.0625
2024/07/25 21:03:45,25.0625
2024/07/25 21:03:46,25.0625
2024/07/25 21:03:47,25.0625
2024/07/25 21:03:48,25.0625
2024/07/25 21:03:49,25.125
2024/07/25 21:03:50,25.125
2024/07/25 21:03:52,25.125
2024/07/25 21:03:53,25.125
2024/07/25 21:03:54,25.125
2024/07/25 21:03:55,25.125
2024/07/25 21:03:56,25.125
2024/07/25 21:03:57,25.125
2024/07/25 21:03:58,25.125
2024/07/25 21:03:59,25.125
2024/07/25 21:04:00,25.125
2024/07/25 21:04:01,25.125
2024/07/25 21:04:02,25.125
2024/07/25 21:04:03,25.125
2024/07/25 21:04:04,25.125
2024/07/25 21:04:05,25.125
2024/07/25 21:04:06,25.1875
2024/07/25 21:04:07,25.125
2024/07/25 21:04:08,25.125
2024/07/25 21:04:09,25.125
2024/07/25 21:04:10,25.1875
2024/07/25 21:04:11,25.125
2024/07/25 21:04:12,25.125
2024/07/25 21:04:13,25.0625
2024/07/25 21:04:14,25.125
2024/07/25 21:04:15,25.125
2024/07/25 21:04:16,25.125
2024/07/25 21:04:17,25.0625
2024/07/25 21:04:18,25.125
2024/07/25 21:04:19,25.125
2024/07/25 21:04:20,25.125
2024/07/25 21:04:21,25.0625
2024/07/25 21:04:22,25.0625
2024/07/25 21:04:23,25.0625
2024/07/25 21:04:24,25.0625
2024/07/25 21:04:25,25.0625
2024/07/25 21:04:26,25.0625
2024/07/25 21:04:27,25.0625
2024/07/25 21:04:28,25.0625
2024/07/25 21:04:30,25.0625
2024/07/25 21:04:31,25.125
2024/07/25 21:04:32,25.0625
2024/07/25 21:04:33,25.0625
2024/07/25 21:04:34,25.0625
2024/07/25 21:04:35,25.0625
2024/07/25 21:04:36,25.0625
2024/07/25 21:04:37,25.0625
2024/07/25 21:04:38,25.125
2024/07/25 21:04:39,25.0625
2024/07/25 21:04:40,25.125
2024/07/25 21:04:41,25.125
2024/07/25 21:04:42,25.125
2024/07/25 21:04:43,25.125
2024/07/25 21:04:44,25.0625
2024/07/25 21:04:45,25.0625
2024/07/25 21:04:46,25.0625
2024/07/25 21:04:47,25.0
2024/07/25 21:04:48,25.0625
2024/07/25 21:04:49,25.0625
2024/07/25 21:04:50,25.0625
2024/07/25 21:04:51,25.0
2024/07/25 21:04:52,25.0625
2024/07/25 21:04:53,25.0625
2024/07/25 21:04:54,25.0625
2024/07/25 21:04:55,25.0
2024/07/25 21:04:56,25.0625
2024/07/25 21:04:57,25.0625
2024/07/25 21:04:58,25.0
2024/07/25 21:04:59,25.0
2024/07/25 21:05:00,25.0
2024/07/25 21:05:01,25.0
2024/07/25 21:05:03,25.0
2024/07/25 21:05:04,25.0
2024/07/25 21:05:05,25.0
2024/07/25 21:05:06,25.0625
2024/07/25 21:05:07,25.0
2024/07/25 21:05:08,25.0625
2024/07/25 21:05:09,25.0625
2024/07/25 21:05:10,25.0625
2024/07/25 21:05:11,25.0625
2024/07/25 21:05:12,25.0
2024/07/25 21:05:13,25.0
2024/07/25 21:05:14,25.0
2024/07/25 21:05:15,25.0
2024/07/25 21:05:16,25.0
2024/07/25 21:05:17,25.0
2024/07/25 21:05:18,25.0
2024/07/25 21:05:19,25.0
2024/07/25 21:05:20,25.0
2024/07/25 21:05:21,25.0
2024/07/25 21:05:22,25.0
2024/07/25 21:05:23,25.0
2024/07/25 21:05:24,25.0
2024/07/25 21:05:25,25.0
2024/07/25 21:05:26,25.0
2024/07/25 21:05:27,25.0
2024/07/25 21:05:28,25.0
2024/07/25 21:05:29,25.0
2024/07/25 21:05:30,25.0
2024/07/25 21:05:31,25.0
2024/07/25 21:05:32,25.0
2024/07/25 21:05:33,25.0
2024/07/25 21:05:34,24.9375
2024/07/25 21:05:35,24.9375
2024/07/25 21:05:36,24.9375
2024/07/25 21:05:38,25.0
2024/07/25 21:05:39,24.9375
2024/07/25 21:05:40,24.9375
2024/07/25 21:05:41,24.9375
2024/07/25 21:05:42,24.9375
2024/07/25 21:05:43,24.9375
2024/07/25 21:05:44,24.9375
2024/07/25 21:05:45,24.9375
2024/07/25 21:05:46,24.9375
2024/07/25 21:05:47,25.0
2024/07/25 21:05:48,25.0
2024/07/25 21:05:49,25.0
2024/07/25 21:05:50,25.0
2024/07/25 21:05:51,24.9375
2024/07/25 21:05:52,25.0
2024/07/25 21:05:53,25.0
2024/07/25 21:05:54,25.0
2024/07/25 21:05:55,25.0625
2024/07/25 21:05:56,25.0
2024/07/25 21:05:57,25.0
2024/07/25 21:05:58,25.0
2024/07/25 21:05:59,25.0625
2024/07/25 21:06:00,25.0625
2024/07/25 21:06:01,25.0625
2024/07/25 21:06:02,25.0
2024/07/25 21:06:03,25.0625
2024/07/25 21:06:04,25.0625
2024/07/25 21:06:05,25.0625
2024/07/25 21:06:06,25.0625
2024/07/25 21:06:07,25.0625
2024/07/25 21:06:08,25.0625
2024/07/25 21:06:09,25.125
2024/07/25 21:06:10,25.125
2024/07/25 21:06:11,25.125
2024/07/25 21:06:12,25.125
2024/07/25 21:06:13,25.125
2024/07/25 21:06:15,25.125
2024/07/25 21:06:16,25.125
2024/07/25 21:06:17,25.125
2024/07/25 21:06:18,25.125
2024/07/25 21:06:19,25.125
2024/07/25 21:06:20,25.125
2024/07/25 21:06:21,25.1875
2024/07/25 21:06:22,25.1875
2024/07/25 21:06:23,25.1875
2024/07/25 21:06:24,25.1875
2024/07/25 21:06:25,25.125
2024/07/25 21:06:26,25.1875
2024/07/25 21:06:27,25.1875
2024/07/25 21:06:28,25.1875
2024/07/25 21:06:29,25.1875
2024/07/25 21:06:30,25.1875
2024/07/25 21:06:31,25.1875
2024/07/25 21:06:32,25.1875
2024/07/25 21:06:33,25.1875
2024/07/25 21:06:34,25.1875
2024/07/25 21:06:35,25.1875
2024/07/25 21:06:36,25.1875
2024/07/25 21:06:37,25.25
2024/07/25 21:06:38,25.25
2024/07/25 21:06:39,25.25
2024/07/25 21:06:40,25.25
2024/07/25 21:06:41,25.25
2024/07/25 21:06:42,25.1875
2024/07/25 21:06:43,25.1875
2024/07/25 21:06:45,25.1875
2024/07/25 21:06:46,25.1875
2024/07/25 21:06:47,25.25
2024/07/25 21:06:48,25.25
2024/07/25 21:06:49,25.1875
2024/07/25 21:06:50,25.25
2024/07/25 21:06:51,25.25
2024/07/25 21:06:52,25.25
2024/07/25 21:06:53,25.25
2024/07/25 21:06:54,25.25
2024/07/25 21:06:55,25.25
2024/07/25 21:06:56,25.25
2024/07/25 21:06:57,25.1875
2024/07/25 21:06:58,25.25
2024/07/25 21:06:59,25.25
2024/07/25 21:07:00,25.25
2024/07/25 21:07:01,25.25
2024/07/25 21:07:02,25.25
2024/07/25 21:07:03,25.25
2024/07/25 21:07:04,25.25
2024/07/25 21:07:05,25.25
2024/07/25 21:07:06,25.25
2024/07/25 21:07:07,25.25
2024/07/25 21:07:08,25.25
2024/07/25 21:07:09,25.25
2024/07/25 21:07:10,25.3125
2024/07/25 21:07:11,25.3125
2024/07/25 21:07:12,25.25
2024/07/25 21:07:13,25.25
2024/07/25 21:07:15,25.25
2024/07/25 21:07:16,25.25
2024/07/25 21:07:17,25.3125
2024/07/25 21:07:18,25.25
2024/07/25 21:07:19,25.25
2024/07/25 21:07:20,25.3125
2024/07/25 21:07:21,25.25
2024/07/25 21:07:22,25.25
2024/07/25 21:07:23,25.25
2024/07/25 21:07:24,25.25
2024/07/25 21:07:25,25.25
2024/07/25 21:07:26,25.1875
2024/07/25 21:07:27,25.1875
2024/07/25 21:07:28,25.25
2024/07/25 21:07:29,25.1875
2024/07/25 21:07:30,25.1875
2024/07/25 21:07:31,25.25
2024/07/25 21:07:32,25.25
2024/07/25 21:07:33,25.25
2024/07/25 21:07:34,25.25
2024/07/25 21:07:35,25.25
2024/07/25 21:07:36,25.25
2024/07/25 21:07:37,25.25
2024/07/25 21:07:38,25.25
2024/07/25 21:07:39,25.25
2024/07/25 21:07:40,25.25
2024/07/25 21:07:41,25.25
2024/07/25 21:07:42,25.25
2024/07/25 21:07:43,25.25
2024/07/25 21:07:44,25.25
2024/07/25 21:07:45,25.25
2024/07/25 21:07:46,25.25
2024/07/25 21:07:47,25.25
2024/07/25 21:07:48,25.1875
2024/07/25 21:07:49,25.25
2024/07/25 21:07:51,25.25
2024/07/25 21:07:52,25.25
2024/07/25 21:07:53,25.1875
2024/07/25 21:07:54,25.1875
2024/07/25 21:07:55,25.1875
2024/07/25 21:07:56,25.1875
2024/07/25 21:07:57,25.1875
2024/07/25 21:07:58,25.1875
2024/07/25 21:07:59,25.1875
2024/07/25 21:08:00,25.1875
2024/07/25 21:08:01,25.1875
2024/07/25 21:08:02,25.1875
2024/07/25 21:08:03,25.25
2024/07/25 21:08:04,25.1875
2024/07/25 21:08:05,25.25
2024/07/25 21:08:06,25.25
2024/07/25 21:08:07,25.25
2024/07/25 21:08:08,25.25
2024/07/25 21:08:09,25.25
2024/07/25 21:08:10,25.25
2024/07/25 21:08:11,25.25
2024/07/25 21:08:12,25.25
2024/07/25 21:08:13,25.25
2024/07/25 21:08:14,25.25
2024/07/25 21:08:15,25.25
2024/07/25 21:08:17,25.25
2024/07/25 21:08:18,25.25
2024/07/25 21:08:19,25.1875
2024/07/25 21:08:20,25.25
2024/07/25 21:08:21,25.25
2024/07/25 21:08:22,25.1875
2024/07/25 21:08:23,25.1875
2024/07/25 21:08:24,25.1875
2024/07/25 21:08:25,25.1875
2024/07/25 21:08:26,25.1875
2024/07/25 21:08:27,25.1875
2024/07/25 21:08:28,25.25
2024/07/25 21:08:29,25.25
2024/07/25 21:08:30,25.1875
2024/07/25 21:08:31,25.1875
2024/07/25 21:08:32,25.1875
2024/07/25 21:08:33,25.25
2024/07/25 21:08:34,25.1875
2024/07/25 21:08:35,25.25
2024/07/25 21:08:36,25.25
2024/07/25 21:08:37,25.1875
2024/07/25 21:08:38,25.1875
2024/07/25 21:08:39,25.1875
2024/07/25 21:08:40,25.1875
2024/07/25 21:08:41,25.1875
2024/07/25 21:08:42,25.1875
2024/07/25 21:08:43,25.1875
2024/07/25 21:08:44,25.1875
2024/07/25 21:08:45,25.1875
2024/07/25 21:08:47,25.1875
2024/07/25 21:08:48,25.125
2024/07/25 21:08:49,25.125
2024/07/25 21:08:50,25.125
2024/07/25 21:08:51,25.125
2024/07/25 21:08:52,25.125
2024/07/25 21:08:53,25.125
2024/07/25 21:08:54,25.125
2024/07/25 21:08:55,25.125
2024/07/25 21:08:56,25.125
2024/07/25 21:08:57,25.125
2024/07/25 21:08:58,25.125
2024/07/25 21:08:59,25.125
2024/07/25 21:09:00,25.125
2024/07/25 21:09:01,25.125
2024/07/25 21:09:02,25.125
2024/07/25 21:09:03,25.125
2024/07/25 21:09:04,25.125
2024/07/25 21:09:05,25.125
2024/07/25 21:09:06,25.125
2024/07/25 21:09:07,25.125
2024/07/25 21:09:08,25.125
2024/07/25 21:09:09,25.125
2024/07/25 21:09:10,25.125
2024/07/25 21:09:11,25.125
2024/07/25 21:09:12,25.125
2024/07/25 21:09:13,25.125
2024/07/25 21:09:14,25.125
2024/07/25 21:09:15,25.125
2024/07/25 21:09:16,25.125
2024/07/25 21:09:17,25.0625
2024/07/25 21:09:18,25.125
2024/07/25 21:09:19,25.0625
2024/07/25 21:09:21,25.0625
2024/07/25 21:09:22,25.0625
2024/07/25 21:09:23,25.0625
2024/07/25 21:09:24,25.125
2024/07/25 21:09:25,25.125
2024/07/25 21:09:26,25.0625
2024/07/25 21:09:27,25.0625
2024/07/25 21:09:28,25.125
2024/07/25 21:09:29,25.0625
2024/07/25 21:09:30,25.0625
2024/07/25 21:09:31,25.125
2024/07/25 21:09:32,25.0625
2024/07/25 21:09:33,25.0625
2024/07/25 21:09:34,25.0625
2024/07/25 21:09:35,25.0625
2024/07/25 21:09:36,25.0625
2024/07/25 21:09:37,25.0625
2024/07/25 21:09:38,25.125
2024/07/25 21:09:39,25.125
2024/07/25 21:09:40,25.125
2024/07/25 21:09:41,25.0625
2024/07/25 21:09:42,25.125
2024/07/25 21:09:43,25.0625
2024/07/25 21:09:44,25.0625
2024/07/25 21:09:45,25.0625
2024/07/25 21:09:46,25.0625
2024/07/25 21:09:47,25.0625
2024/07/25 21:09:48,25.0625
2024/07/25 21:09:49,25.0625
2024/07/25 21:09:50,25.0625
2024/07/25 21:09:51,25.0625
2024/07/25 21:09:52,25.0625
2024/07/25 21:09:53,25.0625
2024/07/25 21:09:54,25.0625
2024/07/25 21:09:55,25.0625
2024/07/25 21:09:56,25.0625
2024/07/25 21:09:58,25.0625
2024/07/25 21:09:59,25.0625
2024/07/25 21:10:00,25.0625
2024/07/25 21:10:01,25.0625
2024/07/25 21:10:02,25.0625
2024/07/25 21:10:03,25.0625
2024/07/25 21:10:04,25.125
2024/07/25 21:10:05,25.0625
2024/07/25 21:10:06,25.0625
2024/07/25 21:10:07,25.0625
2024/07/25 21:10:08,25.0625
2024/07/25 21:10:09,25.125
2024/07/25 21:10:10,25.0625
2024/07/25 21:10:11,25.0625
2024/07/25 21:10:12,25.0625
2024/07/25 21:10:13,25.0625
2024/07/25 21:10:14,25.0625
2024/07/25 21:10:15,25.0625
2024/07/25 21:10:16,25.0625
2024/07/25 21:10:17,25.0625
2024/07/25 21:10:18,25.0625
2024/07/25 21:10:19,25.0625
2024/07/25 21:10:20,25.0625
2024/07/25 21:10:21,25.0625
2024/07/25 21:10:22,25.0625
2024/07/25 21:10:23,25.0625
2024/07/25 21:10:24,25.0625
2024/07/25 21:10:25,25.0625
2024/07/25 21:10:26,25.0625
2024/07/25 21:10:27,25.0625
2024/07/25 21:10:28,25.0625
2024/07/25 21:10:29,25.0625
2024/07/25 21:10:30,25.0625
2024/07/25 21:10:31,25.0625
2024/07/25 21:10:33,25.0625
2024/07/25 21:10:34,25.0625
2024/07/25 21:10:35,25.0625
2024/07/25 21:10:36,25.0625
2024/07/25 21:10:37,25.0625
2024/07/25 21:10:38,25.0625
2024/07/25 21:10:39,25.0625
2024/07/25 21:10:40,25.0625
2024/07/25 21:10:41,25.0625
2024/07/25 21:10:42,25.0625
2024/07/25 21:10:43,25.0625
2024/07/25 21:10:44,25.0625
2024/07/25 21:10:45,25.0
2024/07/25 21:10:46,25.0625
2024/07/25 21:10:47,25.0625
2024/07/25 21:10:48,25.0
2024/07/25 21:10:49,25.0
2024/07/25 21:10:50,25.0625
2024/07/25 21:10:51,25.0625
2024/07/25 21:10:52,25.0625
2024/07/25 21:10:53,25.0
2024/07/25 21:10:54,25.0625
2024/07/25 21:10:55,25.0625
2024/07/25 21:10:56,25.0625
2024/07/25 21:10:57,25.0625
2024/07/25 21:10:58,25.0625
2024/07/25 21:10:59,25.0625
2024/07/25 21:11:01,25.0625
2024/07/25 21:11:02,25.125
2024/07/25 21:11:03,25.125
2024/07/25 21:11:04,25.125
2024/07/25 21:11:05,25.125
2024/07/25 21:11:06,25.0625
2024/07/25 21:11:07,25.0625
2024/07/25 21:11:08,25.0625
2024/07/25 21:11:09,25.125
2024/07/25 21:11:10,25.0625
2024/07/25 21:11:11,25.0625
2024/07/25 21:11:12,25.0625
2024/07/25 21:11:13,25.0625
2024/07/25 21:11:14,25.0625
2024/07/25 21:11:15,25.0625
2024/07/25 21:11:16,25.0625
2024/07/25 21:11:17,25.0625
2024/07/25 21:11:18,25.0625
2024/07/25 21:11:19,25.0625
2024/07/25 21:11:20,25.0625
2024/07/25 21:11:21,25.0625
2024/07/25 21:11:22,25.0625
2024/07/25 21:11:23,25.0625
2024/07/25 21:11:24,25.0625
2024/07/25 21:11:25,25.0625
2024/07/25 21:11:27,25.125
2024/07/25 21:11:28,25.0625
2024/07/25 21:11:29,25.125
2024/07/25 21:11:30,25.125
2024/07/25 21:11:31,25.125
2024/07/25 21:11:32,25.125
2024/07/25 21:11:33,25.125
2024/07/25 21:11:34,25.125
2024/07/25 21:11:35,25.1875
2024/07/25 21:11:36,25.125
2024/07/25 21:11:37,25.1875
2024/07/25 21:11:38,25.1875
2024/07/25 21:11:39,25.125
2024/07/25 21:11:40,25.125
2024/07/25 21:11:41,25.1875
2024/07/25 21:11:42,25.125
2024/07/25 21:11:43,25.1875
2024/07/25 21:11:44,25.125
2024/07/25 21:11:45,25.1875
2024/07/25 21:11:46,25.1875
2024/07/25 21:11:47,25.125
2024/07/25 21:11:48,25.1875
2024/07/25 21:11:49,25.1875
2024/07/25 21:11:50,25.1875
2024/07/25 21:11:51,25.1875
2024/07/25 21:11:52,25.125
2024/07/25 21:11:53,25.125
2024/07/25 21:11:54,25.125
2024/07/25 21:11:55,25.125
2024/07/25 21:11:57,25.125
2024/07/25 21:11:58,25.125
2024/07/25 21:11:59,25.125
2024/07/25 21:12:00,25.125
2024/07/25 21:12:01,25.125
2024/07/25 21:12:02,25.125
2024/07/25 21:12:03,25.1875
2024/07/25 21:12:04,25.125
2024/07/25 21:12:05,25.1875
2024/07/25 21:12:06,25.125
2024/07/25 21:12:07,25.1875
2024/07/25 21:12:08,25.125
2024/07/25 21:12:09,25.125
2024/07/25 21:12:10,25.125
2024/07/25 21:12:11,25.1875
2024/07/25 21:12:12,25.1875
2024/07/25 21:12:13,25.1875
2024/07/25 21:12:14,25.1875
2024/07/25 21:12:15,25.1875
2024/07/25 21:12:16,25.25
2024/07/25 21:12:17,25.1875
2024/07/25 21:12:18,25.25
2024/07/25 21:12:19,25.1875
2024/07/25 21:12:20,25.25
2024/07/25 21:12:21,25.25
2024/07/25 21:12:22,25.25
2024/07/25 21:12:23,25.25
2024/07/25 21:12:24,25.25
2024/07/25 21:12:25,25.25
2024/07/25 21:12:26,25.25
2024/07/25 21:12:27,25.25
2024/07/25 21:12:28,25.3125
2024/07/25 21:12:29,25.3125
2024/07/25 21:12:30,25.3125
2024/07/25 21:12:32,25.25
2024/07/25 21:12:33,25.3125
2024/07/25 21:12:34,25.3125
2024/07/25 21:12:35,25.3125
2024/07/25 21:12:36,25.3125
2024/07/25 21:12:37,25.25
2024/07/25 21:12:38,25.3125
2024/07/25 21:12:39,25.25
2024/07/25 21:12:40,25.25
2024/07/25 21:12:41,25.25
2024/07/25 21:12:42,25.25
2024/07/25 21:12:43,25.25
2024/07/25 21:12:44,25.25
2024/07/25 21:12:45,25.3125
2024/07/25 21:12:46,25.3125
2024/07/25 21:12:47,25.25
2024/07/25 21:12:48,25.25
2024/07/25 21:12:49,25.25
2024/07/25 21:12:50,25.3125
2024/07/25 21:12:51,25.25
2024/07/25 21:12:52,25.25
2024/07/25 21:12:53,25.3125
2024/07/25 21:12:54,25.25
2024/07/25 21:12:55,25.3125
2024/07/25 21:12:56,25.3125
2024/07/25 21:12:57,25.25
2024/07/25 21:12:58,25.25
2024/07/25 21:12:59,25.3125
2024/07/25 21:13:00,25.3125
2024/07/25 21:13:01,25.3125
